source, target, weight; 
 1823, 2051, -0.627500
 1823, 2121, -0.686800
 1823, 2222, -0.427400
 1823, 2223, -0.616500
 1823, 2430, -0.336200
 1823, 2442, -0.467000
 1823, 2470, -0.624400
 1823, 2513, -0.688800
 1823, 2521, -0.422600
 1823, 2522, -0.661800
 1823, 2523, -0.657700
 1823, 2524, -0.122600
 1823, 2745, -0.632300
 1823, 2811, -0.808500
 1823, 2851, -0.442200
 1823, 2852, -0.206000
 1823, 2873, -0.641700
 1823, 2874, -0.641400
 1823, 2875, -0.555300
 1823, 2914, -0.473800
 1823, 2922, -0.699200
 1823, 2924, -0.559600
 1823, 2932, -0.690900
 1823, 2942, -0.793300
 1823, 2943, -0.403000
 1823, 2951, -0.672400
 1823, 2953, -0.691500
 1823, 2954, -0.623300
 1823, 2956, -0.786500
 1823, 2960, -0.605600
 1823, 2972, -0.612900
 1823, 3130, -0.641900
 1823, 3210, -0.506800
 1823, 3230, -0.265400
 1823, 3310, 0.306800
 1823, 3320, -0.773500
 1823, 3340, -0.627900
 1823, 3430, -0.024000
 1823, 3611, 0.507400
 1823, 3612, -0.644700
 1823, 3613, -0.638900
 1823, 3614, -0.710800
 1823, 3663, -0.629800
 1823, 4521, -0.917600
 1823, 4522, -0.810500
 1823, 4523, -0.752600
 1823, 4533, -0.781600
 1823, 4543, -0.179200
 1823, 5020, -0.543900
 1823, 5030, -0.218100
 1823, 5040, -0.638700
 1823, 5111, -0.618700
 1823, 5113, -0.635000
 1823, 5114, -0.109900
 1823, 5115, -0.675200
 1823, 5116, 0.948200
 1823, 5117, -0.656100
 1823, 5118, -0.183300
 1823, 5119, -0.480400
 1823, 5124, -0.607400
 1823, 5131, -0.646400
 1823, 5138, -0.710900
 1823, 5139, -0.696400
 1823, 5141, -0.633100
 1823, 5142, 0.938700
 1823, 5143, -0.714900
 1823, 5144, -0.619600
 1823, 5146, -0.087700
 1823, 5147, -0.663100
 1823, 5151, 0.046200
 1823, 5153, -0.567000
 1823, 5154, -0.201800
 1823, 5156, -0.606500
 1823, 5183, -0.601600
 1823, 5184, -0.675000
 1823, 5187, -0.387900
 1823, 5190, -0.740600
 1823, 5211, -0.609200
 1823, 5212, -0.451400
 1823, 5221, -0.644500
 1823, 5224, -0.696500
 1823, 5231, -0.663100
 1823, 5232, 0.055500
 1823, 5233, -0.653400
 1823, 5241, -0.637700
 1823, 5242, 0.867600
 1823, 5243, -0.299100
 1823, 5244, 0.142700
 1823, 5249, -0.203300
 1823, 5261, 0.033700
 1823, 5263, -0.712500
 1823, 5271, -0.603100
 1823, 5274, -0.244300
 1823, 5510, -0.828000
 1823, 5530, -0.375400
 1823, 5540, -0.688000
 1823, 5552, -0.728800
 1823, 6023, -0.654100
 1823, 6312, -0.343700
 1823, 6330, -0.420200
 1823, 6340, -0.299400
 1823, 6411, -0.677700
 1823, 6430, -0.761000
 1823, 6512, -0.771000
 1823, 6601, -0.674400
 1823, 6713, -0.366600
 1823, 7011, -0.657300
 1823, 7012, -0.625600
 1823, 7020, -0.788300
 1823, 7031, -0.144700
 1823, 7032, -0.808200
 1823, 7110, -0.650900
 1823, 7140, -0.650200
 1823, 7222, -0.420300
 1823, 7310, -0.796500
 1823, 7411, -0.703600
 1823, 7412, -0.479000
 1823, 7414, -0.319300
 1823, 7415, 0.264900
 1823, 7420, -0.728200
 1823, 7440, -0.460100
 1823, 7460, -0.609500
 1823, 7470, -0.126400
 1823, 7481, -0.233800
 1823, 7482, -0.712800
 1823, 7485, -0.636500
 1823, 7486, -0.707700
 1823, 7487, -0.324500
 1823, 7530, -0.715500
 1823, 8511, -0.765700
 1823, 8514, -0.600200
 1823, 8531, -0.577000
 1823, 8532, -0.819100
 1823, 9112, -0.660500
 1823, 9132, -0.614700
 1823, 9133, -0.505600
 1823, 9213, -0.609500
 1823, 9240, -0.620300
 1823, 9262, -0.679900
 1823, 9271, -0.632200
 1823, 9301, -0.647200
 1823, 9302, -0.661900
 1823, 9304, -0.651400
 1824, 111, -0.646600
 1824, 112, -0.712900
 1824, 141, -0.811500
 1824, 1511, -0.649200
 1824, 1513, -0.743400
 1824, 1533, -0.246800
 1824, 1551, -0.292400
 1824, 1581, -0.343200
 1824, 1582, -0.629100
 1824, 1584, -0.657200
 1824, 1587, -0.621500
 1824, 1589, -0.654800
 1824, 1591, -0.607300
 1824, 1596, -0.654400
 1824, 1711, -0.607000
 1824, 1715, 0.197700
 1824, 1721, -0.610100
 1824, 1722, -0.600500
 1824, 1724, -0.601300
 1824, 1730, 0.525500
 1824, 1740, 0.558800
 1824, 1751, -0.212300
 1824, 1752, -0.204600
 1824, 1754, 0.928800
 1824, 1760, 0.962300
 1824, 1821, 0.187800
 1824, 1822, 0.969100
 1824, 1823, 0.188400
 1824, 1830, -0.601400
 1824, 1910, -0.603900
 1824, 1920, 0.559900
 1824, 1930, -0.218400
 1824, 2010, -0.646400
 1824, 2040, -0.646400
 1824, 2051, -0.260600
 1824, 2112, -0.648500
 1824, 2125, -0.642900
 1824, 2211, -0.007700
 1824, 2212, -0.671600
 1824, 2213, -0.635100
 1824, 2222, 0.125900
 1824, 2411, -0.622500
 1824, 2430, -0.643600
 1824, 2442, -0.713800
 1824, 2513, -0.661000
 1824, 2521, -0.143100
 1824, 2523, -0.672000
 1824, 2524, -0.657300
 1824, 2613, -0.234100
 1824, 2615, -0.618400
 1824, 2663, -0.639400
 1824, 2682, -0.610400
 1824, 2752, -0.618800
 1824, 2811, -0.712700
 1824, 2851, -0.440300
 1824, 2852, -0.807100
 1824, 2861, -0.616200
 1824, 2862, -0.655700
 1824, 2873, -0.644800
 1824, 2914, -0.791300
 1824, 2922, -0.354300
 1824, 2924, -0.358100
 1824, 2942, -0.722500
 1824, 2951, -0.641200
 1824, 2952, -0.663000
 1824, 2953, -0.669200
 1824, 2954, -0.613600
 1824, 2956, -0.398800
 1824, 2971, -0.647900
 1824, 3002, -0.676900
 1824, 3110, -0.464500
 1824, 3120, -0.697300
 1824, 3130, -0.645700
 1824, 3162, -0.727900
 1824, 3230, -0.634200
 1824, 3310, 0.247800
 1824, 3320, -0.491900
 1824, 3420, -0.705500
 1824, 3430, -0.421900
 1824, 3520, -0.654500
 1824, 3530, -0.367100
 1824, 3611, -0.290000
 1824, 3614, -0.032600
 1824, 3615, -0.608800
 1824, 3650, -0.231500
 1824, 3662, -0.607000
 1824, 3663, -0.296800
 1824, 4021, -0.608700
 1824, 4100, -0.634000
 1824, 4511, -0.719200
 1824, 4521, -0.897600
 1824, 4522, -0.552800
 1824, 4523, -0.781600
 1824, 4525, -0.561000
 1824, 4531, -0.809100
 1824, 4532, -0.772700
 1824, 4533, -0.375600
 1824, 4541, -0.683800
 1824, 4542, -0.739300
 1824, 4543, -0.444400
 1824, 4544, -0.472700
 1824, 5010, -0.225300
 1824, 5020, -0.574000
 1824, 5030, -0.671500
 1824, 5050, -0.671700
 1824, 5113, -0.026500
 1824, 5115, -0.372000
 1824, 5116, 0.901500
 1824, 5117, -0.349800
 1824, 5118, -0.226300
 1824, 5119, -0.522200
 1824, 5124, -0.605500
 1824, 5134, -0.706400
 1824, 5137, -0.622300
 1824, 5138, -0.673200
 1824, 5139, -0.429100
 1824, 5141, 0.109900
 1824, 5142, 0.916000
 1824, 5143, 0.080200
 1824, 5145, -0.630900
 1824, 5146, -0.406700
 1824, 5147, 0.093700
 1824, 5151, -0.658600
 1824, 5153, -0.738300
 1824, 5154, -0.478000
 1824, 5187, -0.179500
 1824, 5190, -0.071200
 1824, 5211, -0.242100
 1824, 5212, -0.221100
 1824, 5222, -0.666800
 1824, 5224, -0.687800
 1824, 5225, -0.310700
 1824, 5226, -0.613200
 1824, 5232, -0.378100
 1824, 5241, -0.628500
 1824, 5242, 0.765700
 1824, 5243, -0.658900
 1824, 5244, -0.494900
 1824, 5245, -0.481200
 1824, 5246, -0.536100
 1824, 5248, -0.302000
 1824, 5249, -0.196300
 1824, 5261, 0.680800
 1824, 5263, -0.351900
 1824, 5272, -0.638100
 1824, 5274, 0.149800
 1824, 5510, -0.548000
 1824, 5530, -0.338500
 1824, 6022, -0.714900
 1824, 6024, -0.518100
 1824, 6210, -0.058200
 1824, 6312, -0.414200
 1824, 6323, -0.661700
 1824, 6340, -0.179800
 1824, 6430, -0.783600
 1824, 6713, -0.670000
 1824, 6720, -0.541300
 1824, 7020, -0.757800
 1824, 7031, 0.079200
 1824, 7032, -0.671700
 1824, 7222, -0.557100
 1824, 7310, -0.765700
 1824, 7411, -0.358100
 1824, 7412, -0.479600
 1824, 7414, -0.345600
 1824, 7415, 0.083300
 1824, 7420, -0.561300
 1824, 7440, -0.752200
 1824, 7460, -0.578100
 1824, 7470, -0.254800
 1824, 7482, -0.669700
 1824, 7487, -0.515900
 1824, 7512, -0.685600
 1824, 7530, -0.744300
 1824, 8042, -0.609400
 1824, 8511, -0.783600
 1824, 8514, -0.805700
 1824, 8531, -0.408700
 1824, 8532, -0.696200
 1824, 9002, -0.759200
 1824, 9111, -0.002500
 1824, 9133, -0.047900
 1824, 9231, -0.648700
 1824, 9232, -0.654900
 1824, 9234, -0.612800
 1824, 9240, -0.624900
 1824, 9252, -0.625700
 1824, 9261, -0.683400
 1824, 9262, -0.323200
 1824, 9271, -0.663600
 1824, 9301, -0.627300
 1824, 9302, -0.294800
 1830, 111, -0.606200
 1830, 1513, -0.649800
 1830, 1581, -0.656300
 1830, 1723, -0.600500
 1830, 1754, -0.605900
 1830, 1822, -0.604000
 1830, 1823, -0.602100
 1830, 1910, 0.197900
 1830, 2010, -0.613900
 1830, 2112, -0.605700
 1830, 2413, -0.612500
 1830, 2521, -0.640900
 1830, 2614, -0.601200
 1830, 2663, -0.606800
 1830, 2722, -0.610100
 1830, 2811, -0.669900
 1830, 2821, -0.607000
 1830, 2840, -0.611400
 1830, 2852, -0.344600
 1830, 2914, -0.628100
 1830, 2922, -0.623100
 1830, 2941, -0.604400
 1830, 3110, -0.640800
 1830, 3120, -0.625800
 1830, 3150, -0.610400
 1830, 3310, -0.644900
 1830, 3430, -0.280100
 1830, 4522, -0.640400
 1830, 4523, -0.635900
 1830, 4543, -0.637100
 1830, 5010, -0.670200
 1830, 5111, -0.603000
 1830, 5116, -0.221200
 1830, 5141, -0.603800
 1830, 5142, -0.616300
 1830, 5146, -0.637800
 1830, 5147, -0.622000
 1830, 5186, -0.601600
 1830, 5190, -0.641700
 1830, 5211, -0.671800
 1830, 5212, -0.247100
 1830, 5241, -0.606700
 1830, 5242, 0.900700
 1830, 5243, 0.180000
 1830, 5244, -0.645400
 1830, 5246, -0.633100
 1830, 5247, -0.617900
 1830, 5248, -0.227900
 1830, 6022, -0.613400
 1830, 6340, 0.027100
 1830, 6512, -0.652000
 1830, 7020, -0.249600
 1830, 7032, -0.329000
 1830, 7222, -0.373600
 1830, 7414, -0.722300
 1830, 7415, -0.378800
 1830, 7460, -0.630900
 1830, 7482, -0.616600
 1830, 7487, -0.686100
 1830, 8042, -0.712400
 1830, 8512, -0.662300
 1830, 8514, -0.676700
 1830, 8531, -0.365800
 1830, 9232, -0.613800
 1830, 9262, -0.609800
 1830, 9301, -0.610200
 1910, 141, -0.426500
 1910, 201, -0.612400
 1910, 1511, -0.620100
 1910, 1512, -0.604100
 1910, 1513, -0.701700
 1910, 1551, -0.270400
 1910, 1581, -0.426600
 1910, 1721, -0.605800
 1910, 1725, -0.610000
 1910, 1730, -0.611300
 1910, 1740, -0.614300
 1910, 1751, -0.603600
 1910, 1753, -0.603800
 1910, 1754, -0.616900
 1910, 1810, -0.601500
 1910, 1824, -0.604800
 1910, 1830, -0.601200
 1910, 1920, 0.576300
 1910, 1930, -0.610800
 1910, 2010, -0.282100
 1910, 2030, -0.414000
 1910, 2051, -0.617300
 1910, 2112, -0.671900
 1910, 2121, -0.657600
 1910, 2212, -0.644400
 1910, 2222, -0.365000
 1910, 2412, -0.604500
 1910, 2413, -0.633900
 1910, 2414, 0.036100
 1910, 2416, -0.302500
 1910, 2442, -0.402000
 1910, 2451, -0.636500
 1910, 2466, -0.646100
 1910, 2521, -0.054100
 1910, 2523, 0.461200
 1910, 2524, 0.668200
 1910, 2612, -0.625700
 1910, 2624, -0.610800
 1910, 2661, 0.088000
 1910, 2710, -0.073200
 1910, 2753, -0.239000
 1910, 2754, -0.605200
 1910, 2812, -0.317100
 1910, 2840, -0.666300
 1910, 2851, 0.033600
 1910, 2852, 0.193200
 1910, 2862, -0.316900
 1910, 2863, -0.647000
 1910, 2874, -0.637500
 1910, 2875, -0.468000
 1910, 2912, -0.666700
 1910, 2913, -0.632400
 1910, 2914, -0.717200
 1910, 2922, -0.708000
 1910, 2932, -0.307300
 1910, 2941, -0.627400
 1910, 2942, -0.396900
 1910, 2943, -0.056600
 1910, 2952, -0.644400
 1910, 2955, -0.614700
 1910, 2956, -0.078200
 1910, 2971, -0.644500
 1910, 3002, -0.665900
 1910, 3110, -0.350600
 1910, 3150, -0.624000
 1910, 3161, 0.296800
 1910, 3162, -0.323100
 1910, 3210, -0.484800
 1910, 3310, -0.746700
 1910, 3320, -0.792700
 1910, 3330, -0.649200
 1910, 3410, -0.743400
 1910, 3420, -0.677100
 1910, 3430, -0.148600
 1910, 3520, -0.626700
 1910, 3542, -0.605200
 1910, 3612, -0.643700
 1910, 3614, -0.675500
 1910, 3662, -0.610300
 1910, 3710, -0.622100
 1910, 3720, -0.671200
 1910, 4022, -0.623000
 1910, 4511, -0.665400
 1910, 4521, -0.715400
 1910, 4522, -0.670400
 1910, 4525, -0.427300
 1910, 4531, -0.226800
 1910, 4532, -0.400100
 1910, 4533, -0.543100
 1910, 4534, -0.631200
 1910, 4541, -0.643500
 1910, 4542, -0.102000
 1910, 4543, -0.444700
 1910, 4544, -0.450600
 1910, 4545, -0.633700
 1910, 5010, -0.753500
 1910, 5020, -0.080300
 1910, 5040, -0.646400
 1910, 5111, -0.618200
 1910, 5112, 0.074500
 1910, 5113, -0.649700
 1910, 5114, -0.382900
 1910, 5118, -0.542700
 1910, 5124, 0.996600
 1910, 5132, -0.254100
 1910, 5141, -0.613200
 1910, 5142, -0.317000
 1910, 5147, 0.291500
 1910, 5152, -0.665500
 1910, 5154, -0.365000
 1910, 5156, -0.611600
 1910, 5187, -0.743100
 1910, 5223, -0.608200
 1910, 5242, -0.374000
 1910, 5243, -0.268900
 1910, 5244, -0.687100
 1910, 5245, -0.041100
 1910, 5246, -0.712800
 1910, 5248, -0.639300
 1910, 5249, -0.491500
 1910, 5263, -0.334500
 1910, 5510, -0.818100
 1910, 5530, -0.651500
 1910, 6010, -0.636700
 1910, 6022, -0.649800
 1910, 6024, -0.402300
 1910, 6311, -0.627700
 1910, 6340, 0.094800
 1910, 6512, -0.686600
 1910, 6601, -0.691800
 1910, 7020, -0.694100
 1910, 7032, -0.458600
 1910, 7110, -0.651100
 1910, 7140, -0.645900
 1910, 7222, -0.841200
 1910, 7260, -0.654300
 1910, 7310, -0.189000
 1910, 7414, -0.600200
 1910, 7415, -0.269100
 1910, 7420, -0.405100
 1910, 7430, -0.430000
 1910, 7440, -0.756200
 1910, 7460, -0.496800
 1910, 7470, -0.183900
 1910, 7482, -0.677000
 1910, 7486, -0.716700
 1910, 7487, -0.298600
 1910, 7511, -0.858700
 1910, 7530, -0.685200
 1910, 8021, -0.643800
 1910, 8042, 0.017300
 1910, 8511, -0.808700
 1910, 8514, -0.755500
 1910, 8520, -0.615700
 1910, 8532, -0.790800
 1910, 9001, -0.623700
 1910, 9002, -0.144800
 1910, 9111, -0.296100
 1910, 9112, -0.622700
 1910, 9302, -0.631200
 1910, 9303, -0.633300
 1910, 9305, -0.693100
 1920, 112, -0.394600
 1920, 122, -0.625600
 1920, 130, -0.425500
 1920, 141, -0.268100
 1920, 1010, -0.611100
 1920, 1511, -0.658800
 1920, 1520, -0.616900
 1920, 1551, -0.664900
 1920, 1561, -0.240700
 1920, 1571, -0.618800
 1920, 1572, -0.610100
 1920, 1581, -0.511600
 1920, 1584, -0.305200
 1920, 1587, -0.626200
 1920, 1589, -0.653600
 1920, 1591, -0.606400
 1920, 1596, -0.673600
 1920, 1721, -0.611300
 1920, 1740, 0.520300
 1920, 1754, 0.484600
 1920, 1821, -0.212000
 1920, 1822, -0.629200
 1920, 1824, -0.221600
 1920, 1830, -0.601100
 1920, 1910, 0.589000
 1920, 1930, 0.177600
 1920, 2010, -0.681500
 1920, 2051, -0.623000
 1920, 2121, -0.683600
 1920, 2122, -0.628600
 1920, 2123, -0.611300
 1920, 2211, -0.696500
 1920, 2222, -0.269500
 1920, 2233, -0.605200
 1920, 2414, -0.392600
 1920, 2416, -0.666300
 1920, 2430, -0.288800
 1920, 2442, -0.549500
 1920, 2452, -0.630700
 1920, 2461, -0.605000
 1920, 2462, -0.621300
 1920, 2466, -0.664900
 1920, 2470, -0.643400
 1920, 2511, -0.632700
 1920, 2513, -0.662600
 1920, 2521, 0.508700
 1920, 2523, -0.012200
 1920, 2524, 0.618600
 1920, 2615, -0.622200
 1920, 2626, -0.618100
 1920, 2630, -0.611000
 1920, 2661, -0.710000
 1920, 2670, -0.657700
 1920, 2710, -0.695400
 1920, 2722, -0.647400
 1920, 2741, -0.631200
 1920, 2742, -0.667200
 1920, 2751, -0.705900
 1920, 2753, -0.286000
 1920, 2811, 0.021700
 1920, 2821, -0.647400
 1920, 2840, -0.320100
 1920, 2851, -0.102400
 1920, 2852, -0.272000
 1920, 2861, -0.618500
 1920, 2862, -0.693600
 1920, 2875, 0.153500
 1920, 2911, -0.699200
 1920, 2912, -0.434200
 1920, 2914, -0.388500
 1920, 2921, -0.615900
 1920, 2922, -0.718600
 1920, 2924, -0.516000
 1920, 2932, -0.715100
 1920, 2942, 0.005100
 1920, 2943, -0.452300
 1920, 2956, -0.076400
 1920, 2971, -0.381000
 1920, 3110, -0.266700
 1920, 3120, -0.699800
 1920, 3130, 0.119500
 1920, 3150, 0.035500
 1920, 3161, -0.447400
 1920, 3162, -0.684900
 1920, 3210, 0.006800
 1920, 3220, -0.684600
 1920, 3230, -0.632400
 1920, 3310, 0.191400
 1920, 3320, -0.435800
 1920, 3330, -0.644600
 1920, 3340, -0.659000
 1920, 3350, -0.607900
 1920, 3410, -0.360700
 1920, 3420, -0.386700
 1920, 3430, 0.571800
 1920, 3530, -0.391900
 1920, 3611, 0.517700
 1920, 3612, -0.658200
 1920, 3613, -0.635400
 1920, 3614, -0.121300
 1920, 3615, -0.612500
 1920, 3622, -0.239800
 1920, 3640, -0.612800
 1920, 3662, -0.610200
 1920, 3663, -0.310600
 1920, 3720, -0.445400
 1920, 4022, -0.624500
 1920, 4511, -0.429800
 1920, 4521, -0.537800
 1920, 4522, -0.611400
 1920, 4523, -0.795200
 1920, 4525, -0.747000
 1920, 4531, -0.588000
 1920, 4532, -0.233500
 1920, 4533, 0.086400
 1920, 4542, -0.082100
 1920, 4543, 0.195600
 1920, 4544, -0.218200
 1920, 5010, -0.009700
 1920, 5020, 0.275800
 1920, 5030, 0.289300
 1920, 5040, -0.294800
 1920, 5111, -0.635900
 1920, 5112, -0.653800
 1920, 5113, -0.705800
 1920, 5114, -0.008100
 1920, 5115, -0.373600
 1920, 5116, 0.445300
 1920, 5117, -0.687200
 1920, 5118, -0.276700
 1920, 5119, -0.222200
 1920, 5131, -0.681300
 1920, 5133, -0.619900
 1920, 5134, -0.378000
 1920, 5137, -0.617700
 1920, 5139, -0.470400
 1920, 5142, 0.610400
 1920, 5143, 0.044200
 1920, 5145, -0.638100
 1920, 5146, -0.760800
 1920, 5147, 0.756900
 1920, 5151, -0.665800
 1920, 5152, -0.720400
 1920, 5153, -0.820700
 1920, 5154, 0.067900
 1920, 5156, -0.610200
 1920, 5157, -0.661100
 1920, 5181, -0.620500
 1920, 5182, -0.624200
 1920, 5184, -0.696700
 1920, 5185, -0.237600
 1920, 5187, -0.155100
 1920, 5188, -0.620000
 1920, 5190, -0.583000
 1920, 5211, -0.524300
 1920, 5212, -0.435300
 1920, 5231, -0.657800
 1920, 5242, 0.120700
 1920, 5243, 0.822300
 1920, 5244, -0.199700
 1920, 5245, -0.763900
 1920, 5247, -0.659300
 1920, 5248, -0.680400
 1920, 5249, -0.012700
 1920, 5250, -0.296000
 1920, 5261, -0.379400
 1920, 5263, -0.680400
 1920, 5274, -0.631200
 1920, 5510, -0.479500
 1920, 5530, -0.156400
 1920, 5540, -0.749600
 1920, 5552, -0.734400
 1920, 6022, -0.707900
 1920, 6023, -0.664500
 1920, 6024, -0.387700
 1920, 6312, -0.009700
 1920, 6330, -0.390300
 1920, 6340, -0.068600
 1920, 6412, -0.487900
 1920, 6430, -0.698000
 1920, 6512, -0.210100
 1920, 6720, -0.285400
 1920, 7020, -0.153000
 1920, 7031, -0.537400
 1920, 7032, -0.583000
 1920, 7121, -0.641100
 1920, 7132, -0.299400
 1920, 7222, -0.769200
 1920, 7230, -0.756900
 1920, 7250, -0.317400
 1920, 7260, -0.281700
 1920, 7310, -0.504400
 1920, 7412, -0.773600
 1920, 7414, -0.555300
 1920, 7415, -0.221100
 1920, 7420, -0.494600
 1920, 7430, -0.773400
 1920, 7440, 0.046300
 1920, 7460, -0.472600
 1920, 7470, 0.120500
 1920, 7482, 0.022100
 1920, 7487, -0.340600
 1920, 7511, -0.582600
 1920, 7512, -0.716600
 1920, 7522, -0.632600
 1920, 7530, 0.003600
 1920, 8021, -0.693600
 1920, 8022, -0.447300
 1920, 8041, -0.634100
 1920, 8042, -0.478100
 1920, 8511, -0.624400
 1920, 8512, -0.790100
 1920, 8513, -0.415700
 1920, 8514, -0.633200
 1920, 8531, -0.443400
 1920, 8532, -0.839900
 1920, 9002, -0.760800
 1920, 9111, -0.697800
 1920, 9131, -0.690400
 1920, 9133, -0.221600
 1920, 9220, -0.660900
 1920, 9233, -0.635000
 1920, 9240, -0.620800
 1920, 9261, -0.692800
 1920, 9262, -0.640600
 1920, 9272, -0.649400
 1920, 9301, -0.658600
 1920, 9302, -0.643000
 1920, 9304, -0.661800
 1920, 9305, -0.549700
 1930, 112, -0.201300
 1930, 122, -0.646900
 1930, 141, -0.841100
 1930, 202, -0.302700
 1930, 1120, -0.619700
 1930, 1421, -0.689100
 1930, 1512, -0.648700
 1930, 1513, -0.261800
 1930, 1533, -0.316000
 1930, 1542, -0.210200
 1930, 1551, -0.422000
 1930, 1561, -0.284200
 1930, 1571, 0.445000
 1930, 1581, 0.060500
 1930, 1582, -0.665400
 1930, 1584, 0.064700
 1930, 1585, -0.618000
 1930, 1586, -0.625800
 1930, 1587, -0.650000
 1930, 1589, -0.357300
 1930, 1591, -0.621400
 1930, 1593, -0.620100
 1930, 1596, -0.707600
 1930, 1598, -0.688500
 1930, 1600, -0.626700
 1930, 1711, -0.614300
 1930, 1716, -0.602500
 1930, 1730, 0.431500
 1930, 1740, -0.303100
 1930, 1754, -0.266500
 1930, 1760, -0.246300
 1930, 1810, -0.206500
 1930, 1821, -0.605200
 1930, 1822, 0.496100
 1930, 1823, -0.225400
 1930, 1824, -0.240700
 1930, 1920, 0.567900
 1930, 2010, -0.714900
 1930, 2030, -0.600100
 1930, 2040, -0.313100
 1930, 2051, -0.655500
 1930, 2112, -0.449100
 1930, 2121, -0.361800
 1930, 2124, -0.605800
 1930, 2125, -0.678000
 1930, 2211, -0.743400
 1930, 2222, -0.269800
 1930, 2223, -0.623300
 1930, 2320, -0.705900
 1930, 2411, -0.642900
 1930, 2413, -0.670500
 1930, 2414, -0.714400
 1930, 2416, -0.478500
 1930, 2430, -0.186200
 1930, 2441, -0.680200
 1930, 2442, -0.220200
 1930, 2452, -0.630100
 1930, 2462, -0.265200
 1930, 2466, 0.079700
 1930, 2470, -0.640100
 1930, 2511, -0.273000
 1930, 2513, -0.084300
 1930, 2521, 0.532000
 1930, 2522, -0.700700
 1930, 2523, -0.450700
 1930, 2524, 0.031100
 1930, 2612, -0.284600
 1930, 2653, -0.600900
 1930, 2661, -0.724500
 1930, 2666, -0.657700
 1930, 2682, -0.625600
 1930, 2710, -0.806500
 1930, 2742, -0.684100
 1930, 2744, -0.610100
 1930, 2745, -0.662700
 1930, 2751, -0.333100
 1930, 2753, -0.706400
 1930, 2754, -0.616100
 1930, 2811, -0.378300
 1930, 2821, -0.663900
 1930, 2840, -0.465100
 1930, 2851, 0.018900
 1930, 2852, -0.366800
 1930, 2862, -0.485000
 1930, 2863, -0.096700
 1930, 2874, -0.405000
 1930, 2875, -0.368100
 1930, 2913, -0.720500
 1930, 2914, 0.275900
 1930, 2922, -0.323800
 1930, 2923, -0.386600
 1930, 2924, -0.521100
 1930, 2932, -0.690100
 1930, 2942, -0.113900
 1930, 2951, -0.715700
 1930, 2952, -0.452900
 1930, 2953, -0.673000
 1930, 2954, 0.045300
 1930, 2956, -0.038200
 1930, 2971, -0.022700
 1930, 3002, -0.702400
 1930, 3110, -0.376900
 1930, 3120, -0.815600
 1930, 3130, -0.658000
 1930, 3161, -0.542300
 1930, 3162, -0.786500
 1930, 3210, -0.483500
 1930, 3220, -0.555600
 1930, 3230, -0.642000
 1930, 3310, 0.748300
 1930, 3320, -0.163700
 1930, 3330, -0.413600
 1930, 3410, -0.198100
 1930, 3420, -0.685100
 1930, 3430, 0.032500
 1930, 3520, -0.696500
 1930, 3541, -0.617200
 1930, 3542, -0.618000
 1930, 3611, -0.028100
 1930, 3613, -0.664900
 1930, 3614, -0.529100
 1930, 3615, -0.228300
 1930, 3622, -0.623900
 1930, 3650, 0.119600
 1930, 3663, -0.346600
 1930, 4011, -0.844200
 1930, 4013, -0.354300
 1930, 4100, -0.689700
 1930, 4511, -0.766600
 1930, 4521, -0.531700
 1930, 4522, -0.627400
 1930, 4523, -0.852600
 1930, 4524, -0.630400
 1930, 4525, -0.719100
 1930, 4531, -0.647000
 1930, 4532, -0.615000
 1930, 4533, -0.320500
 1930, 4534, -0.710800
 1930, 4541, -0.407200
 1930, 4542, -0.406200
 1930, 4543, -0.330500
 1930, 4544, -0.297100
 1930, 4545, -0.671300
 1930, 5010, -0.502900
 1930, 5020, -0.550800
 1930, 5030, -0.576000
 1930, 5040, -0.052300
 1930, 5050, -0.754500
 1930, 5112, -0.390900
 1930, 5113, -0.760000
 1930, 5114, -0.102600
 1930, 5115, -0.699700
 1930, 5116, 0.928300
 1930, 5117, 0.193500
 1930, 5118, -0.077900
 1930, 5119, -0.569200
 1930, 5121, -0.676100
 1930, 5123, -0.250200
 1930, 5124, -0.610600
 1930, 5131, -0.690500
 1930, 5132, -0.711400
 1930, 5134, -0.452700
 1930, 5137, -0.636000
 1930, 5138, -0.116500
 1930, 5139, -0.093600
 1930, 5141, -0.321900
 1930, 5142, 0.938400
 1930, 5143, -0.503700
 1930, 5145, -0.323000
 1930, 5146, -0.140300
 1930, 5147, 0.007100
 1930, 5151, -0.702800
 1930, 5152, -0.070500
 1930, 5153, -0.740200
 1930, 5154, -0.123700
 1930, 5155, -0.706100
 1930, 5156, -0.249800
 1930, 5181, -0.641700
 1930, 5184, -0.279300
 1930, 5187, 0.070500
 1930, 5190, 0.058300
 1930, 5211, -0.721000
 1930, 5212, -0.435000
 1930, 5224, -0.505900
 1930, 5225, -0.678100
 1930, 5227, -0.688700
 1930, 5232, 0.331700
 1930, 5233, -0.424100
 1930, 5241, -0.644300
 1930, 5242, 0.397000
 1930, 5243, 0.942400
 1930, 5244, -0.274100
 1930, 5245, -0.140800
 1930, 5246, -0.610300
 1930, 5247, -0.423100
 1930, 5248, -0.469100
 1930, 5249, 0.090700
 1930, 5261, 0.405800
 1930, 5262, -0.655700
 1930, 5263, -0.195000
 1930, 5271, 0.583100
 1930, 5272, -0.660100
 1930, 5274, -0.331100
 1930, 5510, -0.612500
 1930, 5530, -0.251200
 1930, 5552, -0.812800
 1930, 6021, -0.558100
